o:id,o:resource_class,schema:sameAs,jdc:valeurUtilite,jdc:hasRencontre,dcterms:title,foaf:firstName,foaf:lastName,foaf:givenName,foaf:homepage,schema:relatedLink
61652,foaf:Person,,20,,Dominique Cardon,Dominique,Cardon,Dominique Cardon,,
541232,foaf:Person,,5,30,George Caridakis,George,Caridakis,George Caridakis,,
61756,foaf:Person,,,,K. M. Carley,K. M.,Carley,K. M. Carley,,
62609,foaf:Person,,20,60,Maryse Carmes,Maryse,Carmes,Maryse Carmes,,
62317,foaf:Person,,,,Jean Carrive,Jean,Carrive,Jean Carrive,,
61572,foaf:Person,,,,Olivier Carton,Olivier,Carton,Olivier Carton,,
61194,foaf:Person,,,,Roberto Casati,Roberto,Casati,Roberto Casati,,
61235,foaf:Person,,20,,Ernst Cassirer,Ernst,Cassirer,Ernst Cassirer,,
62338,foaf:Person,,,,Mathieu Cassotti,Mathieu,Cassotti,Mathieu Cassotti,,
62037,foaf:Person,,,,Olivier Catteau,Olivier,Catteau,Olivier Catteau,,
61433,foaf:Person,,,,Ciro Cattuto,Ciro,Cattuto,Ciro Cattuto,,
61316,foaf:Person,,,,Frédéric Caumont,Frédéric,Caumont,Frédéric Caumont,,
62255,foaf:Person,,,,Andrea Cavaletto,Andrea,Cavaletto,Andrea Cavaletto,,
541201,foaf:Person,,,,Tangi Cavalin,Tangi,Cavalin,Tangi Cavalin,,
61123,foaf:Person,,,,Catherine Cazenave,Catherine,Cazenave,Catherine Cazenave,,
61869,foaf:Person,,,,Fabry Cécilia,Fabry,Cécilia,Fabry Cécilia,,
61282,foaf:Person,,,,Christopher F. Chabris,Christopher F.,Chabris,Christopher F. Chabris,,
61559,foaf:Person,,,,R. Chalon,R.,Chalon,R. Chalon,,
61476,foaf:Person,,,,Yaël Champclaux,Yaël,Champclaux,Yaël Champclaux,,
61978,foaf:Person,,,,Anne-Marie Chappuis,Anne-Marie,Chappuis,Anne-Marie Chappuis,,
62546,foaf:Person,,,,Charb,,Charb,Charb,,
61904,foaf:Person,,,,Pierre Charbonnier,Pierre,Charbonnier,Pierre Charbonnier,,
61716,foaf:Person,,,,Pierre-Antoine Chardel,Pierre-Antoine,Chardel,Pierre-Antoine Chardel,,
61059,foaf:Person,,30,,Pierre Teilhard de Chardin,Pierre Teilhard de,Chardin,Pierre Teilhard de Chardin,,
61762,foaf:Person,,,,François Chargois,François,Chargois,François Chargois,,
61192,foaf:Person,,,,Jean Charlet,Jean,Charlet,Jean Charlet,,
62161,foaf:Person,,,,Pollet Charlotte,Pollet,Charlotte,Pollet Charlotte,,
61943,foaf:Person,,,,Anne Charreyron-Perchet,Anne,Charreyron-Perchet,Anne Charreyron-Perchet,,
61918,foaf:Person,,10,20,Ghislaine Chartron,Ghislaine,Chartron,Ghislaine Chartron,,
61137,foaf:Person,,,,Sylvie Chartron,Sylvie,Chartron,Sylvie Chartron,,
61940,foaf:Person,,30,10,Francis Chateauraynaud,Francis,Chateauraynaud,Francis Chateauraynaud,,
61049,foaf:Person,,10,,Gilles Châtelet,Gilles,Châtelet,Gilles Châtelet,,
61929,foaf:Person,,,,Isabelle Châtelet,Isabelle,Châtelet,Isabelle Châtelet,,
61342,foaf:Person,,10,30,Stéphane Chaudiron,Stéphane,Chaudiron,Stéphane Chaudiron,,
62177,foaf:Person,,,,Franck Chauvel,Franck,Chauvel,Franck Chauvel,,
61871,foaf:Person,,,,Sophie Chauvin,Sophie,Chauvin,Sophie Chauvin,,
62066,foaf:Person,,,,David Chavalarias,David,Chavalarias,David Chavalarias,,
61083,foaf:Person,,,,Gérard Chazal,Gérard,Chazal,Gérard Chazal,,
62348,foaf:Person,,,,Michel Chein,Michel,Chein,Michel Chein,,
61410,foaf:Person,,,,Chaomei Chen,Chaomei,Chen,Chaomei Chen,,
61471,foaf:Person,,,,Chun-Houh Chen,Chun-Houh,Chen,Chun-Houh Chen,,
62292,foaf:Person,,,,H. Chen,H.,Chen,H. Chen,,
541226,foaf:Person,,,,Mark Chen,Mark,Chen,Mark Chen,,
62284,foaf:Person,,,,Yuanfang Chen,Yuanfang,Chen,Yuanfang Chen,,
61646,foaf:Person,,,,Liming Chen,Liming,Liming Chen,Liming Chen,,
62041,foaf:Person,,,,Elizabeth Cherhal,Elizabeth,Cherhal,Elizabeth Cherhal,,
61872,foaf:Person,,,,Jean-Marie Chevalier,Jean-Marie,Chevalier,Jean-Marie Chevalier,,
61547,foaf:Person,,,,Vincent Le Chevalier,Vincent Le,Chevalier,Vincent Le Chevalier,,
61099,foaf:Person,,,,E. H Chi,E. H,Chi,E. H Chi,,
61161,foaf:Person,,,,Pierre Chiron,Pierre,Chiron,Pierre Chiron,,
61308,foaf:Person,,10,,Trungpa Chogyam,Trungpa,Chogyam,Trungpa Chogyam,,
61648,foaf:Person,,,,Laurence Cholvy,Laurence,Cholvy,Laurence Cholvy,,
61834,foaf:Person,,,,Elise Chomienne,Elise,Chomienne,Elise Chomienne,,
62719,foaf:Person,,,,Nathalie Chouchan,Nathalie,Chouchan,Nathalie Chouchan,,
541242,foaf:Person,,,,Lucie Choupaut,Lucie,Choupaut,Lucie Choupaut,,
61063,foaf:Person,,,,S. Chow,S.,Chow,S. Chow,,
62316,foaf:Person,,5,10,Stavros Christodoulakis,Stavros,Christodoulakis,Stavros Christodoulakis,,
62321,foaf:Person,,,,Fagot Christophe,Fagot,Christophe,Fagot Christophe,,
541225,foaf:Person,,,,Casey Chu,Casey,Chu,Casey Chu,,
62139,foaf:Person,,,,Sharon Chu,Sharon,Chu,Sharon Chu,,
62380,foaf:Person,,,,Philipp Cimiano,Philipp,Cimiano,Philipp Cimiano,,
62379,foaf:Person,,,,Fabio Ciravegna,Fabio,Ciravegna,Fabio Ciravegna,,
62634,foaf:Person,,,,Giovanna Citti,Giovanna,Citti,Giovanna Citti,,
61038,foaf:Person,,60,20,Yves Citton,Yves,Citton,Yves Citton,,
62417,foaf:Person,,,,Timothy Claeys,Timothy,Claeys,Timothy Claeys,,
62498,foaf:Person,,,,Alison Clarke,Alison,Clarke,Alison Clarke,,
62179,foaf:Person,,,,Siobhan Clarke,Siobhan,Clarke,Siobhan Clarke,,
62747,foaf:Person,,30,60,Evelyne Clément,Evelyne,Clément,Evelyne Clément,,
62201,foaf:Person,,,,Yves Clot,Yves,Clot,Yves Clot,,
61870,foaf:Person,,,,Roussel Clotilde,Roussel,Clotilde,Roussel Clotilde,,
62595,foaf:Person,,,,Yves-François Le Coadic,Yves-François Le,Coadic,Yves-François Le Coadic,,
61680,foaf:Person,,,,Abner Cohen,Abner,Cohen,Abner Cohen,,
62480,foaf:Person,,,,Marion Colas-Blaise,Marion,Colas-Blaise,Marion Colas-Blaise,,
61129,foaf:Person,,,,L. A Coldren,L. A,Coldren,L. A Coldren,,
61856,foaf:Person,,,,Anne-Sophie Collard,Anne-Sophie,Collard,Anne-Sophie Collard,,
61080,foaf:Person,,,, Collectif,,Collectif, Collectif,,
61879,foaf:Person,,,, Collectif,,Collectif, Collectif,,
62322,foaf:Person,,,,Alain Collignon,Alain,Collignon,Alain Collignon,,
61775,foaf:Person,,,,Stefan Collini,Stefan,Collini,Stefan Collini,,
62250,foaf:Person,,,,Joël Colloc,Joël,Colloc,Joël Colloc,,
61620,foaf:Person,,,,Jean-Amos Comenius,Jean-Amos,Comenius,Jean-Amos Comenius,,
61175,foaf:Person,61620,,,Johann Amos Comenius,Johann Amos,Comenius,Johann Amos Comenius,,
61176,foaf:Person,61620,,, Comenius (1592-1670),,Comenius (1592-1670), Comenius (1592-1670),,
62718,foaf:Person,,30,,André Comte-Sponville,André,Comte-Sponville,André Comte-Sponville,,
61230,foaf:Person,,,,Jordi Conesa,Jordi,Conesa,Jordi Conesa,,
62563,foaf:Person,,,,William Congdon,William,Congdon,William Congdon,,
61678,foaf:Person,,,,Pamela Constantinides,Pamela,Constantinides,Pamela Constantinides,,
61759,foaf:Person,,,,Olivier Corby,Olivier,Corby,Olivier Corby,,
61504,foaf:Person,,,,Anne Cordier,Anne,Cordier,Anne Cordier,,
61183,foaf:Person,,10,,Jean-Michel Cornu,Jean-Michel,Cornu,Jean-Michel Cornu,,
62218,foaf:Person,,,,Nathalie Corson,Nathalie,Corson,Nathalie Corson,,
61130,foaf:Person,,,,S. W Corzine,S. W,Corzine,S. W Corzine,,
61930,foaf:Person,,,,Michel Costantini,Michel,Costantini,Michel Costantini,,
62361,foaf:Person,,,,Eugeniu Costetchi,Eugeniu,Costetchi,Eugeniu Costetchi,,
61368,foaf:Person,,,,Jean-Pierre Cotton,Jean-Pierre,Cotton,Jean-Pierre Cotton,,
62785,foaf:Person,,,,Kevin Coulembier,Kevin,Coulembier,Kevin Coulembier,,
541217,foaf:Person,,,,Ernest Coumet,Ernest,Coumet,Ernest Coumet,,
61307,foaf:Person,,,,Antoine Augustin Cournot,Antoine Augustin,Cournot,Antoine Augustin Cournot,,
299960,foaf:Person,,,,Aaron Courville,Aaron,Courville,Aaron Courville,,
61211,foaf:Person,62019,,,A. Coutant,A.,Coutant,A. Coutant,,
62019,foaf:Person,,,5,Alexandre Coutant,Alexandre,Coutant,Alexandre Coutant,,
62262,foaf:Person,,,,Joëlle L Coutaz,Joëlle L,Coutaz,Joëlle L Coutaz,,
61629,foaf:Person,,,,Georges Couton,Georges,Couton,Georges Couton,,
61026,foaf:Person,,,,Louis Couturat,Louis,Couturat,Louis Couturat,,
61664,foaf:Person,,,,Geoff Cox,Geoff,Cox,Geoff Cox,,
62534,foaf:Person,,,,Vincent Crapanzano,Vincent,Crapanzano,Vincent Crapanzano,,
61575,foaf:Person,,,,Kate Crawford,Kate,Crawford,Kate Crawford,,
61177,foaf:Person,,,,Michel de (1853-1929). Adaptateur Crayencour,Michel de (1853-1929). Adaptateur,Crayencour,Michel de (1853-1929). Adaptateur Crayencour,,
61403,foaf:Person,,,,Maxime Crepel,Maxime,Crepel,Maxime Crepel,,
61563,foaf:Person,,,,Jacques Creusot,Jacques,Creusot,Jacques Creusot,,
299903,foaf:Person,,,,Denis Cristol,Denis,Cristol,Denis Cristol,,
61331,foaf:Person,,,,Blaise Cronin,Blaise,Cronin,Blaise Cronin,,
62263,foaf:Person,,,,James L Crowley,James L,Crowley,James L Crowley,,
61267,foaf:Person,61727,,,S. Crozat,S.,Crozat,S. Crozat,,
61727,foaf:Person,,,,Stéphane Crozat,Stéphane,Crozat,Stéphane Crozat,,
62392,foaf:Person,,,,Isabel Cruz,Isabel,Cruz,Isabel Cruz,,
61773,foaf:Person,,,,Jonathan Culler,Jonathan,Culler,Jonathan Culler,,
62717,foaf:Person,,,,Joseph Culpepper,Joseph,Culpepper,Joseph Culpepper,,
61528,foaf:Person,,,,Sally Jo Cunningham,Sally Jo,Cunningham,Sally Jo Cunningham,,
62253,foaf:Person,,,,Mario Cuxac,Mario,Cuxac,Mario Cuxac,,
61582,foaf:Person,,40,,Boris Cyrulnik,Boris,Cyrulnik,Boris Cyrulnik,,
62439,foaf:Person,,,,Mathieu d’Acquin,Mathieu,d’Acquin,Mathieu d’Acquin,,
62266,foaf:Person,,,5,Adrien Revault d'Allonnes,Adrien Revault,d'Allonnes,Adrien Revault d'Allonnes,,
62582,foaf:Person,,,,Marie-Pia d’Ortho,Marie-Pia,d’Ortho,Marie-Pia d’Ortho,,
62748,foaf:Person,,,,Laurence Dahan-Gaida,Laurence,Dahan-Gaida,Laurence Dahan-Gaida,,
62520,foaf:Person,,,,Geoffroy Daignes,Geoffroy,Daignes,Geoffroy Daignes,,
62585,foaf:Person,,,,Dalai-lama,,Dalai-lama,Dalai-lama,,
62418,foaf:Person,,,,Simone Dall 'asta,Simone,Dall 'asta,Simone Dall 'asta,,
61626,foaf:Person,,,5,Luc Dall’Armellina,Luc,Dall’Armellina,Luc Dall’Armellina,,
62780,foaf:Person,,,,Monique Dalud-Vincent,Monique,Dalud-Vincent,Monique Dalud-Vincent,,
61052,foaf:Person,,10,,Antonio R. Damasio,Antonio R.,Damasio,Antonio R. Damasio,,
61807,foaf:Person,,,,Yves Dambach,Yves,Dambach,Yves Dambach,,
62484,foaf:Person,,,,Levitin Daniel,Levitin,Daniel,Levitin Daniel,,
61595,foaf:Person,,,,Daniel M. Romero,Daniel M.,Romero,Daniel M. Romero,,
61942,foaf:Person,,,,Jean Danielou,Jean,Danielou,Jean Danielou,,
61214,foaf:Person,,,,Samuel Danon,Samuel,Danon,Samuel Danon,,
61660,foaf:Person,,,,J. Darmont,J.,Darmont,J. Darmont,,
61296,foaf:Person,61577,,,B. Darras,B.,Darras,B. Darras,,
61577,foaf:Person,,,,Bernard Darras,Bernard,Darras,Bernard Darras,,
62125,foaf:Person,,,,Mahmoud Darwich,Mahmoud,Darwich,Mahmoud Darwich,,
61751,foaf:Person,,,,Housamedden Darwish,Housamedden,Darwish,Housamedden Darwish,,
62219,foaf:Person,,,,Eric Daudé,Eric,Daudé,Eric Daudé,,
62449,foaf:Person,,,,Jean Davallon,Jean,Davallon,Jean Davallon,,
62621,foaf:Person,,10,20,Amos David,Amos,David,Amos David,,
61561,foaf:Person,,,,B. David,B.,David,B. David,,
61705,foaf:Person,,,,Eric Dayre,Eric,Dayre,Eric Dayre,,
62388,foaf:Person,,,,Luca de Alfaro,Luca,de Alfaro,Luca de Alfaro,,
62491,foaf:Person,,,,Primavera De Filippi,Primavera,De Filippi,Primavera De Filippi,,
62778,foaf:Person,,,,Michel De Fornel,Michel,De Fornel,Michel De Fornel,,
62006,foaf:Person,,,,Patrice de la Broise,Patrice,de la Broise,Patrice de la Broise,,
61853,foaf:Person,,,,Concepción de la Garza,Concepción,de la Garza,Concepción de la Garza,,
61841,foaf:Person,,,,Philippe de Lara,Philippe,de Lara,Philippe de Lara,,
61857,foaf:Person,,,,Catherine De Lavergne,Catherine,De Lavergne,Catherine De Lavergne,,
62663,foaf:Person,,,,M. G. de Lima,M. G.,de Lima,M. G. de Lima,,
62208,foaf:Person,,,,Pauline De Pechpeyrou,Pauline,De Pechpeyrou,Pauline De Pechpeyrou,,
61897,foaf:Person,,,,Roberta De Santis,Roberta,De Santis,Roberta De Santis,,
61731,foaf:Person,,,,Thierry De Smedt,Thierry,De Smedt,Thierry De Smedt,,
62765,foaf:Person,,,,Thibault de Swarte,Thibault,de Swarte,Thibault de Swarte,,
61818,foaf:Person,,,,Didier Debaise,Didier,Debaise,Didier Debaise,,
62267,foaf:Person,,10,20,Joachim Debaz,Joachim,Debaz,Joachim Debaz,,
62220,foaf:Person,,,,Marta Debolini,Marta,Debolini,Marta Debolini,,
62699,foaf:Person,,,,Marc-Williams Debono,Marc-Williams,Debono,Marc-Williams Debono,,
62110,foaf:Person,,,,Ariane Debourdeau,Ariane,Debourdeau,Ariane Debourdeau,,
61970,foaf:Person,,10,5,Régis Debray,Régis,Debray,Régis Debray,,
61983,foaf:Person,,,,Valérie Debuiche,Valérie,Debuiche,Valérie Debuiche,,
61312,foaf:Person,,,,Baudoin Decharneux,Baudoin,Decharneux,Baudoin Decharneux,,
62393,foaf:Person,,,,Stefan Decker,Stefan,Decker,Stefan Decker,,
62645,foaf:Person,,,,François Dedieu,François,Dedieu,François Dedieu,,
61786,foaf:Person,,,,Michel Degenne,Michel,Degenne,Michel Degenne,,
61326,foaf:Person,,30,30,Jean-François Dégremont,Jean-François,Dégremont,Jean-François Dégremont,,
62670,foaf:Person,,,,Marine Deguignet,Marine,Deguignet,Marine Deguignet,,
62022,foaf:Person,,,,Jean-Paul Delahaye,Jean-Paul,Delahaye,Jean-Paul Delahaye,,
62752,foaf:Person,,,,Véronique Delannay,Véronique,Delannay,Véronique Delannay,,
62485,foaf:Person,,,,Isabelle (1972- ) Auteur du texte Delannoy,Isabelle (1972- ) Auteur du texte,Delannoy,Isabelle (1972- ) Auteur du texte Delannoy,,
62708,foaf:Person,,,,Grégory Delaplace,Grégory,Delaplace,Grégory Delaplace,,
62221,foaf:Person,,,,Etienne Delay,Etienne,Delay,Etienne Delay,,
61022,foaf:Person,,70,,Gilles Deleuze,Gilles,Deleuze,Gilles Deleuze,,
61031,foaf:Person,,,,Célestin Deliège,Célestin,Deliège,Célestin Deliège,,
299944,foaf:Person,,,,Paul DelSignore,Paul,DelSignore,Paul DelSignore,,
61567,foaf:Person,,,,André Demailly,André,Demailly,André Demailly,,
61847,foaf:Person,,,,Jean Demangeot,Jean,Demangeot,Jean Demangeot,,
61373,foaf:Person,,,,Sophie Demichel,Sophie,Demichel,Sophie Demichel,,
62085,foaf:Person,,,,Marie-Luce Demonet,Marie-Luce,Demonet,Marie-Luce Demonet,,
541247,foaf:Person,,,,Hugo Dendievel,Hugo,Dendievel,Hugo Dendievel,,
61778,foaf:Person,,,,Agnes Denes,Agnes,Denes,Agnes Denes,,
61708,foaf:Person,,,,Julie Denouël,Julie,Denouël,Julie Denouël,,
62055,foaf:Person,,,,Marianne Deraze,Marianne,Deraze,Marianne Deraze,,
61973,foaf:Person,,,,Sybil Derrible,Sybil,Derrible,Sybil Derrible,,
61405,foaf:Person,,20,,Jacques Derrida,Jacques,Derrida,Jacques Derrida,,
61268,foaf:Person,,,,U.I.I. des Contenus,U.I.I.,des Contenus,U.I.I. des Contenus,,
61269,foaf:Person,,,,UTC des Savoirs,UTC,des Savoirs,UTC des Savoirs,,
62743,foaf:Person,,,,Jérémy Desarthe,Jérémy,Desarthe,Jérémy Desarthe,,
62776,foaf:Person,,,,Jean-François Desbiens,Jean-François,Desbiens,Jean-François Desbiens,,
61799,foaf:Person,,40,,René Descartes,René,Descartes,René Descartes,,
541200,foaf:Person,,,,Christophe Deschamps,Christophe,Deschamps,Christophe Deschamps,,
61079,foaf:Person,,60,10,Philippe Descola,Philippe,Descola,Philippe Descola,,
62137,foaf:Person,,40,80,Orélie Desfriches Doria,Orélie,Desfriches Doria,Orélie Desfriches Doria,,
61298,foaf:Person,,,,Luc Desnoyers,Luc,Desnoyers,Luc Desnoyers,,
62009,foaf:Person,,,,Philippe Dessus,Philippe,Dessus,Philippe Dessus,,
61319,foaf:Person,,20,30,Olivier Le Deuff,Olivier Le,Deuff,Olivier Le Deuff,,
61685,foaf:Person,,10,,John Dewey,John,Dewey,John Dewey,,
299902,foaf:Person,,,,Zachary Déziel,Zachary,Déziel,Zachary Déziel,,
541223,foaf:Person,,,,Prafulla Dhariwal,Prafulla,Dhariwal,Prafulla Dhariwal,,
61804,foaf:Person,,10,,Georges Didi-Huberman,Georges,Didi-Huberman,Georges Didi-Huberman,,
61755,foaf:Person,,,,J Diesner,J,Diesner,J Diesner,,
62401,foaf:Person,,,,Sebastian Dietzold,Sebastian,Dietzold,Sebastian Dietzold,,
61971,foaf:Person,,,,Gerard P.J. Dijkema,Gerard P.J.,Dijkema,Gerard P.J. Dijkema,,
62604,foaf:Person,,,,David Diop,David,Diop,David Diop,,
61768,foaf:Person,,,,Thierry Discepolo,Thierry,Discepolo,Thierry Discepolo,,
62138,foaf:Person,,,,Fahima Djelil,Fahima,Djelil,Fahima Djelil,,
61998,foaf:Person,,,,Etienne Dobenesque,Etienne,Dobenesque,Etienne Dobenesque,,
62351,foaf:Person,,,,Danail Dochev,Danail,Dochev,Danail Dochev,,
61709,foaf:Person,,,,Nicolas Dodier,Nicolas,Dodier,Nicolas Dodier,,
62020,foaf:Person,,10,40,Jean-Claude Domenget,Jean-Claude,Domenget,Jean-Claude Domenget,,
61868,foaf:Person,,,,Besagni Dominique,Besagni,Dominique,Besagni Dominique,,
62482,foaf:Person,,10,10,Maria Giulia Dondero,Maria Giulia,Dondero,Maria Giulia Dondero,,
62528,foaf:Person,,,,Kees Dongen,Kees,Dongen,Kees Dongen,,
62191,foaf:Person,,,,Nicolas Donin,Nicolas,Donin,Nicolas Donin,,
62102,foaf:Person,,,,Claire Doquet,Claire,Doquet,Claire Doquet,,
61783,foaf:Person,,,,Marco Dorigo,Marco,Dorigo,Marco Dorigo,,
61533,foaf:Person,,,,Marian Dörk,Marian,Dörk,Marian Dörk,,
61787,foaf:Person,,,,Maurice Dorolle,Maurice,Dorolle,Maurice Dorolle,,
61302,foaf:Person,,,,Jean-François Dortier,Jean-François,Dortier,Jean-François Dortier,,
61800,foaf:Person,,30,5,Milad Doueihi,Milad,Doueihi,Milad Doueihi,,
62489,foaf:Person,,,,Sébastien Dourlens,Sébastien,Dourlens,Sébastien Dourlens,,
61222,foaf:Person,,,,Hélène Doyon,Hélène,Doyon,Hélène Doyon,,
62112,foaf:Person,,,,Anne Dozières,Anne,Dozières,Anne Dozières,,
61188,foaf:Person,,,,Michèle Drechsler,Michèle,Drechsler,Michèle Drechsler,,
61946,foaf:Person,,,,Georges Driessens,Georges,Driessens,Georges Driessens,,
61863,foaf:Person,,,,Béatrice Drot-Delange,Béatrice,Drot-Delange,Béatrice Drot-Delange,,
299966,foaf:Person,,20,,Johanna Drucker,Johanna,Drucker,Johanna Drucker,,
299951,foaf:Person,,,,Nan Duan,Nan,Duan,Nan Duan,,
61054,foaf:Person,,,,Daniel Dubois,Daniel,Dubois,Daniel Dubois,,
61928,foaf:Person,,,,Jérémy Dubus,Jérémy,Dubus,Jérémy Dubus,,
62083,foaf:Person,,,,Dominique Ducard,Dominique,Ducard,Dominique Ducard,,
62444,foaf:Person,,,,Mireille Ducassé,Mireille,Ducassé,Mireille Ducassé,,
62197,foaf:Person,,,,S. Duchemin,S.,Duchemin,S. Duchemin,,
541227,foaf:Person,,,,César Ducruet,César,Ducruet,César Ducruet,,
62414,foaf:Person,,,,Andrzej Duda,Andrzej,Duda,Andrzej Duda,,
62683,foaf:Person,,,,Nigel Dudley,Nigel,Dudley,Nigel Dudley,,
62729,foaf:Person,,,,Diane Dufort,Diane,Dufort,Diane Dufort,,
62249,foaf:Person,,,,Arnaud Dufour,Arnaud,Dufour,Arnaud Dufour,,
61536,foaf:Person,,,,Susan Dumais,Susan,Dumais,Susan Dumais,,
62620,foaf:Person,,,,Philippe Dumas,Philippe,Dumas,Philippe Dumas,,
61418,foaf:Person,,,,R. I. M. Dunbar,R. I. M.,Dunbar,R. I. M. Dunbar,,
61604,foaf:Person,,,,J. A Dunne,J. A,Dunne,J. A Dunne,,
541199,foaf:Person,,,,Corinne Dupin,Corinne,Dupin,Corinne Dupin,,
61956,foaf:Person,,,,Jérome Dupire,Jérome,Dupire,Jérome Dupire,,
61318,foaf:Person,,,,Pascal Duplessis,Pascal,Duplessis,Pascal Duplessis,,
61808,foaf:Person,,,,Olivier Dupont,Olivier,Dupont,Olivier Dupont,,
61670,foaf:Person,,,,Danièle Duport,Danièle,Duport,Danièle Duport,,
541235,foaf:Person,,30,30,Katia Dupret,Katia,Dupret,Katia Dupret,,
62651,foaf:Person,,,,Jean-Pierre Dupuy,Jean-Pierre,Dupuy,Jean-Pierre Dupuy,,
62222,foaf:Person,,,,Françoise Duraffour,Françoise,Duraffour,Françoise Duraffour,,
62033,foaf:Person,,,,Marc Durand,Marc,Durand,Marc Durand,,
62163,foaf:Person,,,,Pascaline Dury,Pascaline,Dury,Pascaline Dury,,
61623,foaf:Person,,,,J. C Dutot,J. C,Dutot,J. C Dutot,,
61453,foaf:Person,,30,,Thierry de Duve,Thierry de,Duve,Thierry de Duve,,
62742,foaf:Person,,,,Nicolas Eckert,Nicolas,Eckert,Nicolas Eckert,,
61771,foaf:Person,,70,5,Umberto Eco,Umberto,Eco,Umberto Eco,,
61481,foaf:Person,,,,Francis Édeline,Francis,Édeline,Francis Édeline,,
61251,foaf:Person,,10,,Husserl Edmund,Husserl,Edmund,Husserl Edmund,,
61981,foaf:Person,,,,Hilde Eggermont,Hilde,Eggermont,Hilde Eggermont,,
61763,foaf:Person,,,,Gérard Eguether,Gérard,Eguether,Gérard Eguether,,
61246,foaf:Person,,,,A. EI-Saddik,A.,EI-Saddik,A. EI-Saddik,,
62530,foaf:Person,,,,Aletta Eikelboom,Aletta,Eikelboom,Aletta Eikelboom,,
62684,foaf:Person,,,,Vittoria Elliott,Vittoria,Elliott,Vittoria Elliott,,
62527,foaf:Person,,,,James Elmborg,James,Elmborg,James Elmborg,,
61896,foaf:Person,,,,Valérie Emin-Martinez,Valérie,Emin-Martinez,Valérie Emin-Martinez,,
61610,foaf:Person,,,,Yuri Engelhardt,Yuri,Engelhardt,Yuri Engelhardt,,
61876,foaf:Person,,10,,Yrjö Engeström,Yrjö,Engeström,Yrjö Engeström,,
62526,foaf:Person,,,,Robert H. Ennis,Robert H.,Ennis,Robert H. Ennis,,
62119,foaf:Person,,,,Joëlle Ensminger,Joëlle,Ensminger,Joëlle Ensminger,,
299953,foaf:Person,,,,Hörl Erich,Hörl,Erich,Hörl Erich,,
61232,foaf:Person,,,,Jean-Louis Ermine,Jean-Louis,Ermine,Jean-Louis Ermine,,
61855,foaf:Person,,30,,Olivier Ertzscheid,Olivier,Ertzscheid,Olivier Ertzscheid,,
541236,foaf:Person,,,,Jennifer Eschweiler,Jennifer,Eschweiler,Jennifer Eschweiler,,
62189,foaf:Person,,,,Jordán Pascual Espada,Jordán Pascual,Espada,Jordán Pascual Espada,,
61275,foaf:Person,,,,Robert Estivals,Robert,Estivals,Robert Estivals,,
62429,foaf:Person,,,,Emeline Eudes,Emeline,Eudes,Emeline Eudes,,
61474,foaf:Person,,,,Jérôme Euzenat,Jérôme,Euzenat,Jérôme Euzenat,,
61636,foaf:Person,,,,François Ewald,François,Ewald,François Ewald,,
62577,foaf:Person,,,,Renaud Fabre,Renaud,Fabre,Renaud Fabre,,
61619,foaf:Person,,,,Léonce Fabre Des Essarts,Léonce,Fabre Des Essarts,Léonce Fabre Des Essarts,,
61883,foaf:Person,,,,Cécilia Fabry,Cécilia,Fabry,Cécilia Fabry,,
62525,foaf:Person,,,,Peter Facione,Peter,Facione,Peter Facione,,
62074,foaf:Person,,,,Emanuele Fadda,Emanuele,Fadda,Emanuele Fadda,,
299938,foaf:Person,,,,Juan Carlos Farah,Juan Carlos,Farah,Juan Carlos Farah,,
62343,foaf:Person,,10,30,Odile Farge,Odile,Farge,Odile Farge,,
62508,foaf:Person,,,,Robert Faris,Robert,Faris,Robert Faris,,
61758,foaf:Person,,,,Catherine Faron-Zucker,Catherine,Faron-Zucker,Catherine Faron-Zucker,,
61898,foaf:Person,,,,Alessandra Fasano,Alessandra,Fasano,Alessandra Fasano,,
61294,foaf:Person,,,,P. Fastrez,P.,Fastrez,P. Fastrez,,
61730,foaf:Person,,,,Pierre Fastrez,Pierre,Fastrez,Pierre Fastrez,,
61349,foaf:Person,,,,Alain Faudemay,Alain,Faudemay,Alain Faudemay,,
62051,foaf:Person,,10,10,Laurence Favier,Laurence,Favier,Laurence Favier,,
61740,foaf:Person,,,,François Fayad,François,Fayad,François Fayad,,
61589,foaf:Person,,,,Andrew Feenberg,Andrew,Feenberg,Andrew Feenberg,,
61347,foaf:Person,,,,Melanie Feinberg,Melanie,Feinberg,Melanie Feinberg,,
61502,foaf:Person,,20,,Jean-Daniel Fekete,Jean-Daniel,Fekete,Jean-Daniel Fekete,,
62192,foaf:Person,,,,Laurent Feneyrou,Laurent,Feneyrou,Laurent Feneyrou,,
62084,foaf:Person,,,,Irène Fenoglio,Irène,Fenoglio,Irène Fenoglio,,
61292,foaf:Person,,40,,Jacques Ferber,Jacques,Ferber,Jacques Ferber,,
62487,foaf:Person,,,,Carola Fernandez-Moujan,Carola,Fernandez-Moujan,Carola Fernandez-Moujan,,
62279,foaf:Person,,,,Nathalie Ferrand,Nathalie,Ferrand,Nathalie Ferrand,,
62419,foaf:Person,,,,Gianluigi Ferrari,Gianluigi,Ferrari,Gianluigi Ferrari,,
62150,foaf:Person,,,,Sébastien Ferré,Sébastien,Ferré,Sébastien Ferré,,
299935,foaf:Person,,,,Fabien Ferri,Fabien,Ferri,Fabien Ferri,,
